id,product_id,store_id,quantity,type,cost_price
5212,MIT-EURO5-B,ST,6,+,36.95
5213,TDJS40S-1L2,ST,1,+,4721.5
5214,TJJ123A001A,ST,1,-,0
5215,38623737,ST,2,-,0
5216,TCP11F2W,ST,1,+,289.02
5217,F1C-163,ST,25,+,16
5218,TD30DXB-1L2,ST,1,+,3677.67
5219,TJB311B009,ST,1,-,0
5220,TDJS35S-2L2,ST,1,+,6095.84
5221,ACA272C064,ST,5,+,112.41
5222,R2LY4DC24V,ST,2,+,0.01
5223,PL001,ST,4,+,33.5
5224,B7HINO-XZU710R-B,ST,2,+,55.81
5225,TSJ505A046K,ST,1,+,288.23
5226,MPL002,ST,4,+,33.5
5227,77739,ST,1,+,0.0001
5228,PIF.1336,ST,50,+,0.01
5229,FFENDCAP99,WD,1,-,0
5230,MIT-EURO5-B,ST,5,+,36.95
5231,BBFEBU12V4231,ST,16,-,0
5232,KQ2L08-02S,ST,1,+,0.01
5233,PL001,ST,2,+,95
5234,MPL002,ST,6,+,33.5
5235,MPL002,ST,6,+,33.5
5236,TCP150B2V,ST,1,+,0.0001
5237,PL001,ST,6,+,95
5238,SSA923A232,ST,1,-,0
5239,TCP90A2R6,ST,1,+,545.44
5240,TCP11F1W,ST,3,+,289.02
5241,MIT-E5-PA,ST,5,+,144
5242,TSJ423J007,ST,2,-,0
5243,MIT-EURO5-B,ST,5,+,36.95
5244,TJB311B009,ST,1,+,0.01
5245,SSA521A425,ST,6,+,0.01
5246,BBFEBU12V4231,ST,14,-,0
5247,TDJ301DL2,ST,1,+,3868.62
5248,ST05,ST,1,-,0
5249,SSA521A425A,ST,5,+,0.01
5250,TDJ301DL2,ST,1,+,3868.62
5251,TDJ301DL2,ST,1,+,3868.62
5252,TCP150B2V,ST,1,+,0.01
5253,TCP150B2V,ST,1,+,0.0001
5254,TD22DXB-1L2,ST,1,+,3217.4
5255,B2M55,ST,1,+,0.01
5256,S6AF-3EX-3-12V,ST,1,-,0
5257,TDJ301DL2,ST,1,+,3868.62
5258,OAORI3/8-P11,ST,56,-,0
5259,GCCOGL,ST,51,-,0
5260,ACMAUR7905,ST,1.9,+,0.01
5261,SSA521A021C,ST,2,+,0.01
5262,TDJ301DL2,ST,1,+,3868.62
5263,TD30DL1-CKB,ST,4,-,0
5264,8005-BLACK-SIZE44,ST,1,+,48.08
5265,56755,ST,1,-,0
5266,F4-ORT-058,ST,2,+,0.0001
5267,MPL002,ST,22,+,33.5
5268,PL001,ST,2,+,33.5
5269,CIWA-20X24.5X1.5,ST,4,-,0
5270,MIT-E5-PA,ST,4,+,144
5271,B7ISU-NHR85-B,ST,3,+,15
5272,MIT-E5-PB,ST,1,+,115
5273,MIT-EURO5-B,ST,10,+,36.95
5274,BBFEBU12V4231,ST,30,-,0
5275,TDJ301DL2,ST,1,+,3868.62
5276,TP-3200SP-BLK-41,ST,1,+,0.01
5277,GAGAGUAGE-HOSE,ST,1,+,0.01
5278,TCP150B2V,ST,1,+,0.01
5279,WDCUNO-3/64,ST,5,+,0.01
5280,MIT-E5-PB,ST,2,+,115
5281,CCA-535-100,ST,1,+,0.01
5282,MIT-EURO5-B,ST,10,+,36.95
5283,B210Y415V,WD,1,-,0
5284,SSA382F108A,ST,1,+,0.01
5285,SSA521A425,ST,5,+,0.01
5286,TDJ301DL2,ST,1,+,3868.62
5287,DSP-08,WD,9,+,0.01
5288,TDJ301DL2,ST,1,+,3868.62
5289,TDJ301DL2,ST,1,+,3868.62
5290,38623738,ST,15,+,13.25
5291,SSA521A425,ST,5,+,0.01
5292,TDJ301DL2,ST,1,+,3868.62
5293,TCP11F2W,ST,3,+,263.89
5294,TCP150B1V,ST,1,+,0.01
5295,TCP11F2W,ST,1,+,263.89
5296,127301,ST,2,-,0
5297,S6AF-3EX-3-12V,ST,1,-,0
5298,TCP150B1V,ST,1,+,0.01
5299,TCP150B1V,ST,1,+,0.01
5300,MIT-E5-PB,ST,2,+,115
5301,67960,WD,6,-,0
5302,ACMAUR7905,ST,0.5,+,0.01
5303,AAALMUGU-LEFT,ST,1,+,0.0001
5304,MIT-E5-PB,ST,2,+,115
5305,F4-AJ3,ST,1,-,0
5306,MIT-E5-PB,ST,4,+,115
5307,CTMACO-TM14-24V,ST,1,+,0.01
5308,WECOWI-4CX70,ST,66,-,0
5309,MIT-E5-PB,ST,3,+,115
5310,MIT-E5-PB,ST,1,+,115
5311,TSJ272C074,ST,2,+,38.52
5312,MIT-E5-PB,ST,3,+,115
5313,TLB006A121A-T,ST,2,+,0.01
5314,38617455,ST,5,+,25.01
5315,TDJS35S-2L2,ST,1,+,6095.84
5316,1234-51,ST,6,-,0
5317,10235127,ST,1,-,0
5318,TSJ272C074,ST,1,+,38.52
5319,TSJ272C074,ST,1,+,0.01
5320,ACA272C065,ST,1,+,157.9
5321,71223589,ST,3,+,0.01
5322,ACS272G003,ST,1,+,26.52
5323,TCP90A1R6,ST,1,+,545.44
5324,HJS-WRGC,ST,40,+,0.01
5325,MPL002,ST,1,+,33.5
5326,TDJS40S-1L2,ST,1,+,4467.53
5327,TCP150B2V,ST,3,+,0.01
5328,TDJS40S-1L2,ST,1,+,4467.53
5329,TJB311B009,ST,1,-,0
5330,G6G9,ST,12,-,0
5331,TDJS40S-1L2,ST,1,+,4467.53
5332,ACMAUR7905,ST,0.6,+,0.01
5333,CSA 512K 627GGL,ST,1,+,50
5334,MIT-EURO5-B,ST,2,+,36.95
5335,TCP150B2V,ST,1,+,0.01
5336,TDJS40S-1L2,ST,1,+,5590.85
5337,TCP150B2V,ST,1,+,0.01
5338,MIT-EURO5-B,ST,3,+,36.95
5339,CSA 512K 627GGL,ST,1,+,50
5340,MIT-EURO5-B,ST,3,+,37
5341,BBFEBU12V4231,ST,15,-,0
5342,TDS30-1L1,ST,1,+,3683
5343,BBFEBU12V4231,ST,40,-,0
5344,OAOR-59X3-N70,ST,20,+,0.35
5345,RBP.2577,ST,90,+,0.01
5346,TCP150EB2V,ST,1,+,0.01
5347,MIT-EURO5-B,ST,5,+,36.95
5348,TCP11F2,ST,8,+,0.01
5349,TCP150B2V,ST,3,-,0
5350,CDA 311B 066GL,ST,1,+,119.38
5351,BBFEBU12V4231,ST,4,-,0
5352,PIF.1428,ST,10.32,+,0.01
5353,PIF.1428,ST,9.56,+,0.01
5354,ACA932C030,ST,1,+,13.73
5355,71924339,ST,3,-,0
5356,71924339,ST,4,-,0
5357,MIT-E5-PB,ST,3,+,115
5358,ACS272G004,ST,1,+,38.52
5359,NBNYFLBA-40X6MMX2MTR,ST,7,+,28
5360,ACS272G003,ST,1,+,24.36
5361,ACS272G003,ST,1,+,0.01
5362,ACS272G004,ST,1,+,38.52
5363,FFENDCAP97,WD,1,-,0
5364,SSA352F043,WD,2,-,0
5365,TCP11F1W,ST,2,+,289.02
5366,MIT-EURO5-B,ST,1,+,36.95
5367,MIT-E5-PB,ST,5,+,115
5368,SSA382F108A,ST,3,+,0.01
5369,TD22DXB-1L1,ST,1,+,3197.26
5370,MIT-EURO5-B,ST,5,+,36.95
5371,B7ISU-NPR85-BP,ST,1,+,145
5372,CDA 311B 066GL,ST,2,+,119.38
5373,SSA932B028G,ST,2,+,0.01
5374,TCP150B1V,ST,1,-,0
5375,TSJ272C064,ST,1,+,26.17
5376,TCP150EB1V,ST,1,-,0
5377,TAVC00053,ST,5,+,0.01
5378,MIT-E5-PA,ST,5,+,144
5379,TD22DXB-1L1,ST,1,+,3197.26
5380,MIT-E5-PA,ST,3,+,144
5381,TCP150EB2V,GB,2,+,0.01
5382,ACSILCON-WHITE,ST,1,-,0
5383,TCP150B1V,ST,1,+,0.01
5384,F4-1/2-90F,ST,320,+,0.01
5385,ACMAUR7905,ST,0.8,+,0.01
5386,BBFEBU12V4231,ST,30,-,0
5387,TP-6300SP-43,ST,1,+,0.01
5388,MPL002,ST,4,+,33.5
5389,TLB354A001B,ST,2,+,0.01
5390,TCP150EB2V,ST,1,+,0.01
5391,TD22DXB-1L1,ST,1,+,3197.26
5392,TCP150B2V,ST,2,+,0.01
5393,TCP11F2W,ST,2,+,263.89
5394,WECOWI-4CX70,ST,30,-,0
5395,BBFEBU12V4231,ST,88,+,0.4
5396,BBFEBU12V4231,ST,10,-,0
5397,LECNG-LR,ST,32,+,0.01
5398,TJF501A021AA,ST,1,+,0.01
5399,TD14CXH1,ST,1,+,2622.77
5400,RARIHF5511-CSK4.0X13MM,ST,500,+,0.01
5401,PCPUHA-928,ST,5,-,0
5402,LECNR-LR,ST,32,+,0.01
5403,SSA356B302,ST,18,+,0.01
5404,TD22DXB-1L1,ST,2,+,3008.8
5405,WHT-102SP-39/40,ST,1,-,0
5406,TCP150B1V,ST,1,+,0.01
5407,TBMC-22,ST,5,+,0.01
5408,TCP150B2V,ST,1,+,0.01
5409,TCP90A1V,ST,2,-,0
5410,230002,ST,1,+,0.01
5411,MPL002,ST,4,+,33.5
5412,TCP150B2V,ST,1,+,0.01
5413,TSJ541B002F,ST,2,+,18.56
5414,SCMUDGUARD,ST,160,+,0.01
5415,SSA 352F 107K,WD,1,-,0
5416,DSP-07,WD,1,+,0.01
5417,SSA382F108A,ST,5,+,0.01
5418,TCP11H1,ST,1,+,289.02
5419,BBSB12V-6671,ST,5,-,0
5420,TSJ541B002D,ST,3,+,0.01
5421,TSJ541B002B,ST,2,-,0
5422,ACA272C009,ST,5,+,90.29
5423,TCP150B2V,ST,1,+,0.01
5424,CSA 512K 627GGL,ST,2,+,50
5425,BBFEBU12V4231,ST,44,-,0
5426,TCP150B1V,ST,1,+,0.01
5427,TSJ541B002F,ST,2,+,18.56
5428,TSJ541B002F,ST,2,+,18.56
5429,BBFEBU12V4231,ST,3,-,0
5430,TCP11F2W,ST,1,+,263.89
5431,ACMAUR7905,ST,2,+,0.01
5432,BBFEBU12V4231,ST,18,-,0
5433,TP-3200SP-BLK-46,ST,2,+,0.01
5434,CSA 512K 627GGL,ST,2,+,50
5435,TCP11F2W,ST,2,+,263.89
5436,ACSI-WHITE,ST,50,+,0.01
5437,MPL002,ST,2,+,33.5
5438,TCP150B1V,ST,1,+,0.01
5439,31A1701101,ST,3,+,68.94
5440,BBFEBU12V4231,ST,6,-,0
5441,MPL002,ST,5,+,33.5
5442,BBFEBU12V4231,ST,6,-,0
5443,TCP150B1V,ST,1,+,0.01
5444,BBFEBU12V4231,ST,3,-,0
5445,475552,ST,19,+,0.01
5446,WECOWI-4CX70,ST,38,-,0
5447,ACS200A315BB,ST,1,+,0.01
5448,SSA382A132A,ST,21,+,161.92
5449,SAA382A008,ST,1,-,0
5450,B7HINO-XZU710R-B,ST,7,+,55.81
5451,TCP150B2V,ST,4,+,0.01
5452,TCP11F1W,ST,3,+,289.02
5453,TCP11F1W,ST,2,+,263.89
5454,TSJ541B002F,ST,2,+,0.01
5455,TCP11F1W,ST,1,+,0.01
5456,BBFEBU12V4231,ST,12,-,0
5457,BBFEBU12V4231,ST,3,-,0
5458,TCP11F2W,ST,1,-,0
5459,MP-P2,ST,8,+,56.91
5460,TCP150B2V,ST,1,+,0.01
5461,TCP150B2V,ST,1,+,0.01
5462,TSJ541B002D,ST,1,+,0.01
5463,TCP11F1W,ST,5,+,263.89
5464,TSJ541B002F,ST,2,+,0.01
5465,TOY-EURO-B,ST,5,+,0.01
5466,SSA352F043,ST,1,+,0.01
5467,TJJ006A099A,ST,3,+,0.01
5468,TCP150EB2V,ST,1,+,0.01
5469,R001637WHT,ST,2,+,0.01
5470,TJJ311B001,ST,1,+,0.01
5471,SSA352F043,ST,1,-,0
5472,BBSB12V-6671,ST,3,-,0
5473,CSA512K627GG,ST,10,+,0.01
5474,TSJ505A041D,ST,1,-,0
5475,TOY-EURO5-P,ST,5,+,92
5476,38623737,ST,1,-,0
5477,TSJ541B002F,ST,2,+,19.38
5478,TCP11F2W,ST,1,+,260.43
5479,ACS200A315BB,ST,1,+,0.01
5480,TCP11F1W,ST,5,+,263.88
5481,TSJ541B002F,ST,2,+,19.38
5482,PIF.1050,ST,152.4,+,0.01
5483,071920619A,ST,6,+,0.01
5484,ACMAUR7905,ST,2.3,+,0.01
5485,BBFEBU12V4231,ST,45,-,0
5486,71920622,ST,62,+,1.6
5487,TOY-EURO5-PB,ST,1,-,0
5488,TCP150EB2V,ST,13,+,0.01
5489,TCP150EB2V,GB,13,+,0.01
5490,TCP150EB2V,ST,3,-,0
5491,B2A53,ST,7,+,14.85
5492,MIT-FE83-B,WD,1,+,24.15
5493,ACS272C006,ST,1,+,0.01
5494,127301,ST,1,-,0
5495,71923950,ST,60,+,1.6
5496,TSJ541B002F,ST,2,+,19.38
5497,CSA512K627GG,ST,22,+,0.01
5498,CSA 512K 627GGL,ST,2,+,50
5499,TCP11F1W,ST,5,+,263.89
5500,TCP11F2W,ST,1,+,249.69
5501,ACS200A213BB,ST,1,+,0.01
5502,ACS200A213BB,ST,1,+,0.01
5503,TCP150B1V,ST,2,+,0.01
5504,TJJ311B001,ST,1,-,0
5505,TCP150B1V,ST,2,-,0
5506,RBP.2578,ST,50,-,0
5507,TSJ272C074,ST,1,+,0.01
5508,TCP11F2W,ST,1,+,249.69
5509,ACMAUR7905,ST,1,+,0.01
5510,TCP150B1V,ST,1,+,0.01
5511,WHT-102SP-41,ST,1,+,0.01
5512,BABA-V100AH,ST,1,+,0.01
5513,TSJ272C074,ST,1,+,30.72
5514,SSA356B302,ST,14,+,0.01
5515,FEFUHL-724800,ST,8,+,0.01
5516,TCP150B2V,ST,6,-,0
5517,TCP11F2W,ST,1,-,0
5518,TCP150B1V,ST,1,+,0.01
5519,TCP11F2W,ST,1,+,249.69
5520,TBSWBOSO-12-13,ST,1,+,0.01
5521,TCP11F2W,ST,1,-,0
5522,71920622,ST,120,+,1.6
5523,ACMAUR7905,ST,1.3,+,0.01
5524,DSP-08,WD,6,+,0.01
5525,CSA 512K 627GGL,ST,2,+,50
5526,SKB25/04,ST,3,+,2.8
5527,TJF501A021AA,ST,1,+,0.01
5528,TJF501A021AA,ST,1,-,0
5529,ACA272C009,ST,1,+,134.92
5530,CBCALI-FVC2,ST,8,+,11
5531,TCP11F2W,ST,1,+,261.62
5532,TCP11F1W,ST,5,+,263.27
5533,29419,ST,1,-,0
5534,TCP11F2W,ST,1,+,261.62
5535,TJF002A017AA,ST,1,-,0
5536,WJ010200-1,ST,1,+,0.01
5537,OAOR-113-N70,ST,60,+,0.01
5538,CSA512K627GG,ST,10,+,0.01
5539,TJJ122A001,ST,1,+,0.01
5540,SP-LED198,ST,2,-,0
5541,AAALMUGU-RIGHT,ST,1,+,0.01
5542,SG90L-4,WD,1,+,0.01
5543,TCP150B1V,ST,1,+,0.01
5544,TDS30-1L1,ST,1,+,3619.2
5545,BBFEBU24V-4210,ST,30,-,0
5546,SSA925A046,ST,1,-,0
5547,TCP150B1V,ST,2,+,545
5548,71920622,ST,50,+,1.6
5549,TCP11F1W,ST,1,+,263.27
5550,TCP11F2W,ST,2,+,261.62
5551,ACS200A315BB,ST,2,-,0
5552,TCP11F2W,ST,1,+,261.62
5553,8105-BLACK-SIZE42,ST,1,+,39.17
5554,29815,ST,2,+,0.01
5555,B2M47,ST,1,-,0
5556,30101,ST,5,-,0
5557,B7ISU-NPR85-BP,ST,1,+,110
5558,TCP11F2W,ST,4,-,0
5559,ACA272C053,ST,3,+,37.55
5560,SSA382F108,ST,1,+,0.01
5561,CSA512K627GG,ST,5,+,0.01
5562,ACA272C008,ST,1,+,112
5563,CSA 512K 627GGL,ST,1,+,50
5564,TOY-EURO5-PB,ST,1,+,0.01
5565,TDJS70S-1L2,ST,1,+,7512.96
5566,172000-BLK-35,ST,1,-,0
5567,STUDBO-M10,ST,28,-,0
5568,PIF.1050,ST,152,+,0.01
5569,ACS200A213BB,ST,1,+,0.01
5570,B1TD2570-12V,ST,1,-,0
5571,SSA431J019A,ST,2,-,0
5572,71920622,ST,70,+,1.6
5573,GH134-6,ST,29.1,+,0.01
5574,CSA 512K 627GGL,ST,4,+,50
5575,TCP11F1W,ST,1,+,263.27
5576,TAMETA-10M,ST,1,-,0
5577,TSJ541B002F,ST,2,+,19.38
5578,TCP11F2W,ST,1,-,0
5579,CSA512K627GG,ST,10,+,0.01
5580,SAA382A008,ST,4,-,0
5581,SSA387B114F,ST,1,-,0
5582,TJB131A019,ST,2,+,0.01
5583,TCP150EB2V,ST,2,-,0
5584,ACA272C008,ST,5,+,112
5585,TCP18C2-KT2,ST,1,-,0
5586,TCP150B2V,ST,1,+,0.01
5587,TCP18C2-KT2,ST,1,+,147.28
5588,ACMAUR7905,ST,1.5,+,0.01
5589,BBSB12V-6671,ST,3,-,0
5590,TCP11F1W,ST,3,+,263.37
5591,CSA512K627GG,ST,10,+,0.01
5592,SSA356B302,ST,11,+,0.01
5593,TSJ505A041D,ST,1,+,181.16
5594,TCP150B2V,GB,4,-,0
5595,TLB921B007J,ST,2,+,234.04
5596,E2415164P,WD,1,-,0
5597,67960,WD,2,+,0.01
5598,TCP11F2W,ST,1,+,246.2
5599,TCP11F1W,ST,1,+,263.27
5600,127101,WD,2,+,0.01
5601,RBP.2948,ST,41,-,0
5602,ACMAUR7905,ST,0.8,+,0.01
5603,TCP11F1W,ST,5,+,263.27
5604,ACA272C053,ST,1,+,37.55
5605,JW1FSN-DC24V,ST,8,-,0
5606,TLB006A129D,ST,49,+,0.01
5607,TCP11F2W,ST,7,+,0.01
5608,TSJ505A056A,ST,1,+,0.01
5609,ACA272C065,ST,1,+,172.01
5610,71920622,ST,20,+,1.6
5611,ACA272C065,ST,1,-,0
5612,TCP18H2,ST,1,-,0
5613,FDFUFI-1731,ST,1,+,0.01
5614,CSA 512K 627GGL,ST,2,+,50
5615,71920622,ST,100,+,1.6
5616,SSA382F108A,ST,1,+,47.95
5617,TSJ505A041D,ST,1,+,181.16
5618,TCP11F2W,ST,1,+,0.01
5619,TJJ122A001,ST,1,-,0
5620,TSJ505A041D,ST,1,+,181.16
5621,ACS200A315BB,ST,1,-,0
5622,TJB131A019,ST,2,+,0.01
5623,DDA102-SA1,ST,1,+,1
5624,BBSB12V-6671,ST,1,-,0
5625,TCP11F2W,ST,1,+,246.2
5626,ACA272C053,ST,2,+,37.55
5627,RDMU-DK1670,ST,1,+,0.01
5628,ACMAUR7905,ST,1.4,+,0.01
5629,ACA272C065,ST,2,-,0
5630,CSA512K627GG,ST,10,+,0.01
5631,TCP11F1W,ST,2,+,263.27
5632,SSA351A019K,ST,1,+,0.01
5633,TCP11F1W,ST,1,+,289.02
5634,20902342,ST,1,-,0
5635,MP-RB,ST,1,+,96
5636,B2A59,WD,3,-,0
5637,068-3348,WD,1,+,44.33
5638,TSJ481J001,ST,1,+,0.01
5639,TSJ505A041D,ST,1,+,180.02
5640,TSJ505A041D,ST,1,+,180.02
5641,TJF351A007A,ST,2,+,0.01
5642,71920622,ST,121,+,1.6
5643,F4-SU-05B,ST,15,+,6.86
5644,SBSSANBA25X25X3MM,ST,10,+,0.01
5645,MPL001L,ST,1,+,33.5
5646,TCP11F2W,ST,4,-,0
5647,TCP11F2W,ST,1,+,246.15
5648,TJF351A007A,ST,2,+,0.01
5649,MP-RB,ST,3,+,96
5650,TCP150B2V,ST,1,+,0.01
5651,CSA512K627GG,ST,5,+,0.01
5652,TSJ505A041D,ST,1,+,167.55
5653,TSJ505A046K,ST,1,+,272.72
5654,88-BLACK-SIZE45,ST,1,-,0
5655,F4-SU-05B,ST,15,+,4.9
5656,TCP150B2V,ST,1,+,0.01
5657,TLB921B005A,ST,1,+,0.01
5658,RBP.2948,ST,27.4,+,0.01
5659,TCP90A2V,ST,1,+,0.01
5660,TCP150B2V,ST,1,+,0.01
5661,TCP18C1-KT2,ST,1,+,46.22
5662,TCP90A1V,ST,1,-,0
5663,ACS200A315BB,ST,1,+,0.01
5664,TCP11F2W,ST,2,-,0
5665,TCP150B2V,ST,1,+,0.01
5666,TCP11F2W,ST,2,-,0
5667,F4-1/2STF,ST,20,+,0.01
5668,TSJ541B002F,ST,2,+,19.38
5669,TCP150B2V,ST,1,+,0.01
5670,CSA 512K 627GGL,ST,2,+,50
5671,CSA 512K 627GGL,ST,1,+,50
5672,TCP150B2V,ST,1,+,0.01
5673,SSA356B302,ST,28,+,16
5674,TCP150B2V,ST,1,+,0.01
5675,SSA356B302,ST,6,+,0.01
5676,TCP11F2W,ST,2,-,0
5677,71920622,ST,120,+,1.6
5678,TJJ123A001,ST,1,+,0.01
5679,TCP150B2V,ST,1,+,0.01
5680,TCP150B2V,ST,1,+,0.01
5681,TDJS-SPA1,ST,1,+,0.01
5682,TDJS-SPA1,ST,1,+,0.01
5683,TDJS-SPA1,ST,1,+,0.01
5684,TCP150B2V,ST,1,+,0.01
5685,TCP150B2V,ST,1,+,0.01
5686,TDJS-SPA1,ST,1,+,0.01
5687,TCP150B2V,ST,1,+,0.01
5688,TCP150B1V,ST,1,+,0.01
5689,CSA512K627GG,ST,5,+,0.01
5690,TLB311B004,ST,1,+,0.01
5691,TJB311B009,ST,1,+,0.01
5692,TDJS-SPA1,ST,1,+,0.01
5693,EDSRCARG-SRC56,ST,1,+,0.01
5694,W6-2.5MM2/YLW,ST,1,+,0.01
5695,SSA382F217,ST,1,+,0.01
5696,TDJS-SPA1,ST,1,+,0.01
5697,ACMAUR7905,ST,0.9,+,0.01
5698,TDJS-SPA1,ST,1,+,0.01
5699,TDJS-SPA1,ST,1,+,0.01
5700,FF-COFR10FT,ST,16,+,0.01
5701,TDJS-SPA1,ST,1,+,0.01
5702,TCP11F2W,ST,2,-,0
5703,TCP11F1,ST,1,-,0
5704,071921024A,ST,12,+,11.75
5705,TCP90A2V,ST,1,+,505.08
5706,TCP11F2W,ST,1,+,252.56
5707,CSA512K627GG,ST,5,+,0.01
5708,TCP11F1W,ST,1,-,0
5709,TDJS-SPA1,ST,1,+,0.01
5710,TCP11F2W,ST,3,-,0
5711,TCP150B2V,ST,1,+,0.01
5712,ACMAUR7905,ST,1.5,+,0.01
5713,FF-COFR14FT,ST,1,+,0.01
5714,PAPLWO-9MMX4X8,ST,12,+,0.01
5715,MIT-FK61/65-P,ST,3,+,130
5716,71923950,ST,130,+,1.6
5717,TCP150B1V,ST,1,+,0.01
5718,B2B57,WD,3,-,0
5719,DSP-04,WD,5,+,0.01
5720,TCP11F2,WD,1,-,0
5721,TSJ541B002F,ST,2,+,19.38
5722,08538EXSIM,ST,1,+,0.01
5723,FF-COFR14FT,ST,12,+,0.01
5724,TDJS-SPA1,ST,1,+,0.01
5725,TDJS-SPA1,ST,1,+,0.01
5726,TCP150B2V,ST,1,+,0.01
5727,MIT-FK61/65-P,ST,3,+,130
5728,TCP11F2W,ST,1,-,0
5729,TDJS-SPA1,ST,1,+,0.01
5730,TCP150B2V,ST,1,+,0.01
5731,CSA512K627GG,ST,5,+,0.01
5732,SAGASP-100N,ST,1,+,0.01
5733,TCP150B2V,ST,1,+,0.01
5734,TDJS50-PKA1,ST,1,+,0.01
5735,10235127,ST,1,+,0.01
5736,TCP11F2W,ST,2,+,252.55
5737,B7ISU-NPR85-BP,ST,2,+,110
5738,B7HINO-XZU710R-B,ST,5,+,55.81
5739,TDJS50-PK2,ST,8,+,0.01
5740,TCP150B2V,ST,1,+,0.01
5741,ACS200A213BB,ST,1,+,0.01
5742,TCP150B1V,ST,1,+,0.01
5743,TOY-150-B,ST,2,+,8.95
5744,TSJ541B002D,ST,2,-,0
5745,F4-SU-05B,ST,25,+,4.9
5746,TCP150B2V,ST,1,+,0.01
5747,TLB003A031YC,ST,1,-,0
5748,B2A34,WD,1,-,0
5749,DSP-04,WD,2,+,0.01
5750,TCP11F2W,ST,1,+,252.55
5751,TCP150B2V,ST,1,+,0.01
5752,CSA512K627GG,ST,10,+,0.01
5753,TCP150B2V,ST,2,+,0.01
5754,TSJ505A041D,ST,1,+,164.9
5755,TLB921B005A,ST,1,-,0
5756,SSA382F217,ST,1,-,0
5757,TSJ505A056A,ST,1,-,0
5758,TSJ505A041AD,ST,1,+,0.01
5759,TSJ505A041D,ST,1,+,0.01
5760,RBP.2948,ST,36.21,-,0
5761,ACMAUR7905,ST,1,+,0.01
5762,TCP150B2V,ST,1,+,0.01
5763,TCP150B2V,ST,1,+,0.01
5764,TCP150B2V,ST,1,+,0.01
5765,TCP11F2W,ST,2,-,0
5766,TCP11F2W,ST,1,-,0
5767,FF-COFR12FT,ST,2,+,0.01
5768,TSJ272C073,ST,1,+,30.72
5769,TSJ272C073,ST,1,+,38.52
5770,TSJ272C073,ST,1,+,24.36
5771,TDJS70S-1L2,ST,1,+,8101.6
5772,TCP11F2W,ST,1,+,252.55
5773,MP-P2,ST,32,+,56.91
5774,TCP11F2W,ST,3,-,0
5775,B41PDA,ST,5,+,80
5776,TLB003A031YC,ST,1,-,0
5777,324501,ST,30,+,0.01
5778,B2A50.5,WD,1,-,0
5779,TCP11F2W,ST,1,-,0
5780,071423533C,ST,3,+,0.01
5781,GDGIHEBOM14X2.0X60MMWN/W,ST,48,+,0.01
5782,TLB311B004,ST,1,-,0
5783,TCP11F2W,ST,2,-,0
5784,TSJ505A041AD,ST,1,-,0
5785,TJB311B009,ST,1,-,0
5786,MIT-639-B,ST,3,+,25
5787,RARI-HF4512,ST,400,+,0.02
5788,TDJS-SPA1,ST,2,+,0.01
5789,TDJS-SPA1,ST,1,+,0.01
5790,TCP11F2W,ST,1,-,0
5791,TCP11F1W,ST,1,+,0.01
5792,TDJS-SPA1,ST,2,+,0.01
5793,TDJS-SPA1,ST,1,+,0.01
5794,HJS-WRGC,ST,53.33,-,0
5795,TCP150B2V,ST,1,+,0.01
5796,ACMAUR7905,ST,0.4,+,0.01
5797,CSA512K627GG,ST,2,+,0.01
5798,071423533C,ST,2,-,0
5799,F4-5/8STF,ST,2,-,0
5800,FC505-08,ST,2.5,-,0
5801,TCP11F2W,ST,1,+,252.55
5802,R1HG3-S,TL,1,+,0.01
5803,CSA512K627GG,ST,75,+,0.01
5804,CSA 512K 627GGL,ST,1,+,50
5805,TCP11F2W,ST,1,-,0
5806,TLB003A031YC,ST,2,-,0
5807,ACA272C064,ST,1,+,93.54
5808,67960,WD,2,+,0.01
5809,SSA512T040A,ST,2,+,65.39
5810,TSJ505A041D,ST,1,+,158.46
5811,TCPA150B2V-F,ST,1,+,0.01
5812,TCP11F2W,ST,2,-,0
5813,TCP11F2W,ST,1,+,252.55
5814,TCP11F1W,ST,1,+,261.62
5815,TSJ505A041D,ST,1,+,158.46
5816,TSJ505A041D,ST,1,+,158.46
5817,E1133F,ST,1,+,0.01
5818,FF-COFR10FT,ST,4,+,0.01
5819,67960,ST,100,+,0.01
5820,B7ISU-NPR85-BP,ST,10,+,110
5821,71920622,ST,240,+,1.6
5822,67960,ST,32,+,0.01
5823,TCPA150B2V-F,ST,4,-,0
5824,ACS272G004,ST,4,+,0.01
5825,TSJ272C074,ST,2,+,57.78
5826,TCP150EB2V,ST,1,+,0.01
5827,TSJ272C074,ST,4,+,0.01
5828,TSJ272C074,ST,4,+,23.4
5829,RBP.2578,ST,41,-,0
5830,TCP90A1R6,ST,1,-,0
5831,TSJ505A041D,ST,1,+,158.46
5832,TDS30-1L1,ST,1,+,3241.91
5833,TCPA150B1V-F,ST,1,+,0.01
5834,S2/2GANGON/OFFSW,WD,1,-,0
5835,ACMAUR7905,ST,1.8,+,0.01
5836,71923950,ST,120,+,1.6
5837,TCPA150EB2V-F,ST,1,+,0.01
5838,TSJ505A041D,ST,1,+,158.46
5839,TCP11F2W,ST,1,+,0.01
5840,ACS272G004,ST,1,+,0.01
5841,19418-BLK-38,ST,1,-,0
5842,TCP11F2W,ST,2,-,0
5843,TCP11F2W,ST,3,-,0
5844,VIT-300,ST,2,+,0.01
5845,OBC3-GPI,ST,14,+,2.04
