1365-787,1365,SSA383B301F,ST,-,1.0000
1366-788,1366,SSA383B410,ST,+,16.0000
1367-789,1367,SSA383D007C,ST,-,1.0000
1369-791,1369,MM433922,ST,-,1.0000
1370-792,1370,MM408992,ST,+,6.0000
1371-793,1371,MM432104,ST,+,1.0000
1373-795,1373,SAA382A008,ST,-,2.0000
1374-796,1374,30A17-00070,ST,-,3.0000
1375-797,1375,56602,ST,-,10.0000
1375-798,1375,45883,ST,-,5.0000
1375-799,1375,29342,ST,-,1.0000
1375-800,1375,7011,ST,-,2.0000
1376-801,1376,SAA382A008A,ST,-,2.0000
1377-802,1377,SAA512A072,ST,-,9.0000
1378-803,1378,SAA512A117,ST,+,1.0000
1379-804,1379,SAA512A130,ST,-,25.0000
1381-806,1381,ACA932C023,ST,-,1.0000
1382-807,1382,ACA932C025,ST,-,4.0000
1384-809,1384,ACA932C026,ST,+,1.0000
1385-810,1385,ACA932C035,ST,-,1.0000
1386-811,1386,ACA932C033,ST,-,3.0000
1388-848,1388,ACA272C008,ST,+,5.0000
1389-813,1389,ACA932D002,ST,-,2.0000
1390-814,1390,ACA932D004,ST,-,3.0000
1391-815,1391,ACA932D006,ST,-,2.0000
1392-816,1392,B3NU1005,ST,-,3.0000
1393-817,1393,ACA932D007,ST,-,1.0000
1394-849,1394,TCP18C2-KT2,ST,+,4.0000
1395-818,1395,BSA006A012F,ST,-,18.0000
1396-819,1396,ERC05,ST,+,11.0000
1397-820,1397,MM130912,ST,-,1.0000
1398-821,1398,ACA223C010,ST,-,1.0000
1399-898,1399,TSJ006A005,ST,-,1.0000
1400-822,1400,ACA223C010,ST,+,1.0000
1401-823,1401,ACA272C008,ST,-,24.0000
1402-824,1402,ACA272C009,ST,-,7.0000
1403-825,1403,ACA272C054,ST,-,6.0000
1404-826,1404,ACA272C064,ST,-,7.0000
1405-827,1405,ACA272C065,ST,-,8.0000
1406-828,1406,ACA272C082,ST,-,30.0000
1407-829,1407,31A8700010,ST,+,1.0000
1408-830,1408,31B0123200,ST,-,1.0000
1409-831,1409,31A1710602,ST,+,3.0000
1410-832,1410,ACA214B005,ST,-,1.0000
1411-833,1411,ACA222B001,ST,+,5.0000
1412-836,1412,230001,ST,+,8.0000
1413-834,1413,B36203-2RS,ST,+,5.0000
1414-837,1414,30125,ST,+,2.0000
1415-835,1415,F4-AJ3,ST,+,5.0000
1416-838,1416,11375500,ST,+,1.0000
1417-844,1417,M3MSH-035,ST,+,30.0000
1418-839,1418,ACA223C013,ST,-,8.0000
1419-840,1419,29755,ST,+,1.0000
1420-841,1420,TCP18G2,ST,+,1.0000
1421-900,1421,F3PDM-S81COE,ST,+,1.0000
1421-901,1421,08816-10000,ST,+,6.0000
1423-843,1423,TCP18C2-KT1,ST,+,1.0000
1425-845,1425,TCP18H2,ST,+,5.0000
1426-850,1426,024120253B,ST,-,1.0000
1427-851,1427,030520744,ST,-,5.0000
1428-852,1428,030520827A,ST,+,1.0000
1429-853,1429,030522477,ST,+,1.0000
1430-854,1430,035321301,ST,+,5.0000
1431-855,1431,035422247,ST,-,17.0000
1432-856,1432,035422278,ST,+,6.0000
1433-857,1433,035520031A,ST,-,8.0000
1434-858,1434,038615900,ST,+,6.0000
1435-859,1435,038617455,ST,-,23.0000
1436-860,1436,038623737,ST,-,1.0000
1437-861,1437,038623738,ST,-,5.0000
1438-862,1438,070115766,ST,+,5.0000
1439-863,1439,070120783,ST,-,17.0000
1440-864,1440,070322203,ST,+,21.0000
1441-865,1441,070322206,ST,-,8.0000
1442-866,1442,070810489A,DEFAULT,+,5.0000
1443-899,1443,S2/2GANGON/OFFSW,ST,+,20.0000
1444-867,1444,070810489A,ST,-,1.0000
1445-868,1445,070820809,ST,-,2.0000
1446-869,1446,070822017,ST,-,1.0000
1447-870,1447,071222172,ST,+,32.0000
1448-871,1448,071223589,ST,-,1.0000
1450-873,1450,071422430,ST,+,3.0000
1451-874,1451,071423533C,ST,-,50.0000
1452-875,1452,071810820,ST,-,1.0000
1453-876,1453,071917304,ST,-,82.0000
1454-877,1454,071919496A,ST,-,20.0000
1455-878,1455,071920618A,ST,+,38.0000
1456-879,1456,071920619A,ST,+,40.0000
1457-880,1457,071920622,ST,-,12.0000
1459-882,1459,071922042,ST,-,2.0000
1460-883,1460,071922131,ST,-,1.0000
1461-884,1461,071922131,ST,+,8.0000
1462-885,1462,071922483,ST,+,54.0000
1463-886,1463,072301288,ST,-,49.0000
1464-887,1464,072301295,ST,-,49.0000
1465-888,1465,072301296,ST,-,48.0000
1466-889,1466,072320381,ST,-,23.0000
1467-890,1467,082520475D,ST,-,3.0000
1468-891,1468,082521381D,ST,-,1.0000
1471-893,1471,082816195,ST,-,4.0000
1472-894,1472,127101,ST,+,65.0000
1473-895,1473,204600,ST,-,40.0000
1474-896,1474,230002,ST,-,25.0000
1475-897,1475,70640,ST,-,6.0000
1476-904,1476,F4-AJ3,ST,+,1.0000
1478-903,1478,SSA387B079,ST,+,1.0000
1481-905,1481,F4-AJ3,ST,+,1.0000
1482-906,1482,F4-AJ3,ST,+,1.0000
1483-907,1483,F4-AJ3,ST,+,1.0000
1486-908,1486,3105-BLACK-SIZE38,ST,+,1.0000
1491-909,1491,3663,ST,+,1.0000
1492-910,1492,SAA512A072,ST,+,4.0000
1496-912,1496,3738,ST,+,1.0000
1500-913,1500,81 WHITE SIZE 42,ST,+,1.0000
1504-914,1504,29 BLACK SIZE 38,ST,+,2.0000
1505-915,1505,81 WHITE SIZE 39,ST,+,2.0000
1506-916,1506,8985 WHITE SIZE 43,ST,+,1.0000
1508-918,1508,81-BLACK-SIZE42,ST,+,1.0000
1510-919,1510,81-WHITE-SIZE42,ST,+,1.0000
1511-920,1511,29-BLACK-SIZE38,ST,+,1.0000
1512-921,1512,81-WHITE-SIZE39,ST,+,1.0000
1513-922,1513,8985-WHITE-SIZE 43,ST,+,1.0000
1515-924,1515,SSA387B079,ST,+,1.0000
1516-925,1516,TLC382B001,ST,+,1.0000
1519-927,1519,8985-WHITE-SIZE43,ST,+,1.0000
1520-928,1520,SSA532A046C,ST,+,1.0000
1521-929,1521,0550253,ST,-,1.0000
1521-930,1521,055035,ST,-,9.0000
1521-931,1521,0600,ST,-,1.0000
1521-932,1521,0610,ST,-,2.0000
1521-933,1521,06153,ST,-,1.0000
1521-934,1521,06156,ST,-,3.0000
1521-935,1521,0691,ST,-,5.0000
1521-936,1521,0696,ST,-,8.0000
1521-937,1521,0698,ST,-,8.0000
1521-939,1521,29132,ST,-,1.0000
1522-941,1522,29355,ST,+,2.0000
1524-942,1524,29375,ST,+,1.0000
1525-943,1525,29385,ST,+,1.0000
1526-944,1526,29752,ST,-,1.0000
1528-946,1528,30875,ST,+,1.0000
1529-947,1529,30893,ST,+,1.0000
1530-948,1530,31043,ST,-,4.0000
1531-949,1531,31044,ST,-,1.0000
1532-950,1532,31046,ST,-,1.0000
1533-951,1533,31742,ST,+,1.0000
1534-952,1534,31792,ST,+,1.0000
1535-953,1535,35874,ST,-,2.0000
1536-954,1536,35875,ST,+,1.0000
1537-955,1537,372018,ST,-,1.0000
1538-956,1538,37302,ST,+,1.0000
1539-957,1539,38832,ST,+,1.0000
1540-958,1540,38873,ST,-,3.0000
1541-959,1541,38875,ST,-,1.0000
1542-960,1542,38884,ST,-,1.0000
1543-961,1543,38895,ST,-,1.0000
1544-962,1544,38896,ST,+,1.0000
1545-963,1545,38925,ST,+,1.0000
1546-965,1546,41672,ST,-,1.0000
1547-966,1547,41675,ST,+,6.0000
1548-967,1548,41694,ST,-,1.0000
1549-968,1549,41803,ST,+,1.0000
1550-969,1550,41805,ST,+,1.0000
1551-970,1551,41833,ST,-,1.0000
1552-971,1552,41835,ST,+,1.0000
1553-972,1553,41836,ST,-,1.0000
1554-973,1554,41856,ST,-,1.0000
1555-974,1555,41875,ST,-,1.0000
1556-975,1556,41892,ST,-,17.0000
1557-976,1557,41893,ST,-,1.0000
1558-977,1558,41894,ST,+,1.0000
1559-978,1559,41895,ST,-,1.0000
1560-979,1560,41935,ST,-,1.0000
1561-980,1561,41936,ST,-,2.0000
1562-981,1562,42374,ST,+,17.0000
1563-982,1563,42376,ST,+,8.0000
1564-983,1564,42872,ST,+,1.0000
1565-984,1565,45512,ST,-,1.0000
1567-985,1567,45514,ST,+,1.0000
1569-986,1569,45594,ST,-,1.0000
1570-987,1570,45862,ST,-,1.0000
1571-988,1571,45865,ST,-,1.0000
1572-989,1572,45866,ST,-,1.0000
1574-991,1574,47675,ST,+,3.0000
1575-992,1575,47695,ST,-,2.0000
1577-994,1577,50513,ST,-,1.0000
1578-995,1578,53565,ST,+,13.0000
1579-996,1579,53566,ST,-,13.0000
1580-997,1580,53704,ST,-,1.0000
1581-998,1581,53705,ST,+,2.0000
1582-999,1582,53706,ST,-,2.0000
1583-1000,1583,53755,ST,-,1.0000
1584-1001,1584,53762,ST,-,5.0000
1585-1002,1585,53763,ST,-,4.0000
1586-1003,1586,53766,ST,+,1.0000
1587-1004,1587,53783,ST,-,5.0000
1588-1005,1588,53801035,ST,-,1.0000
1589-1006,1589,5380505,ST,+,1.0000
1590-1007,1590,5380905,ST,+,2.0000
1591-1008,1591,296-WHITE-SIZE38,ST,+,2.0000
1594-1011,1594,5525,ST,-,3.0000
1595-1012,1595,555030,ST,-,8.0000
1596-1013,1596,5550303,ST,-,1.0000
1597-1014,1597,5550503,ST,+,1.0000
1598-1015,1598,555070,ST,+,4.0000
1599-1016,1599,56604,ST,-,3.0000
1600-1017,1600,56753,ST,-,1.0000
1601-1018,1601,56756,ST,-,1.0000
1602-1019,1602,56803,ST,+,1.0000
1603-1020,1603,64405,ST,-,1.0000
1604-1021,1604,7013,ST,-,4.0000
1605-1022,1605,70332,ST,-,1.0000
1606-1023,1606,70333,ST,-,1.0000
1607-1024,1607,70336,ST,-,2.0000
1608-1025,1608,70374,ST,-,1.0000
1609-1026,1609,70375,ST,-,1.0000
1610-1027,1610,70404,ST,+,1.0000
1611-1028,1611,70405,ST,+,1.0000
1612-1029,1612,70414,ST,+,1.0000
1613-1030,1613,70423,ST,+,1.0000
1614-1031,1614,70425,ST,+,9.0000
1615-1032,1615,70566,ST,-,1.0000
1616-1033,1616,70603,ST,+,1.0000
1617-1034,1617,70604,ST,+,4.0000
1618-1035,1618,70606,ST,-,5.0000
1619-1036,1619,70702,ST,-,1.0000
1619-1037,1619,70702,ST,-,1.0000
1620-1038,1620,70703,ST,-,1.0000
1621-1039,1621,70705,ST,-,1.0000
1622-1040,1622,70706,ST,-,2.0000
1623-1041,1623,70735,ST,+,2.0000
1624-1042,1624,70763,ST,+,1.0000
1625-1043,1625,70775,ST,-,1.0000
1626-1044,1626,70822,ST,-,207.0000
1628-1046,1628,70845,ST,+,3.0000
1630-1048,1630,06154,ST,+,2.0000
1636-1049,1636,06154,ST,-,2.0000
1636-1050,1636,29255,ST,+,1.0000
1636-1051,1636,29365,ST,+,1.0000
1636-1052,1636,29372,ST,-,8.0000
1636-1053,1636,29373,ST,-,1.0000
1636-1054,1636,29753,ST,-,1.0000
1636-1055,1636,29754,ST,-,1.0000
1636-1056,1636,29755,ST,-,1.0000
1636-1057,1636,29815,ST,+,1.0000
1636-1058,1636,30696,ST,+,1.0000
1636-1059,1636,30883,ST,-,2.0000
1636-1060,1636,31785,ST,-,9.0000
1636-1061,1636,38885,ST,-,7.0000
1636-1063,1636,40555,ST,+,2.0000
1636-1064,1636,42372,ST,-,12.0000
1636-1065,1636,42373,ST,-,9.0000
1636-1066,1636,42374,ST,-,17.0000
1636-1067,1636,42375,ST,+,18.0000
1636-1068,1636,42876,ST,-,8.0000
1636-1069,1636,45883,ST,+,5.0000
1636-1070,1636,45885,ST,-,2.0000
1636-1071,1636,45884,ST,-,8.0000
1636-1072,1636,474115,ST,+,10.0000
1636-1073,1636,475118,ST,+,10.0000
1636-1074,1636,53525,ST,-,7.0000
1636-1075,1636,53785,ST,-,2.0000
1636-1076,1636,53795,ST,-,4.0000
1636-1077,1636,53796,ST,-,8.0000
1636-1078,1636,53801032,ST,-,4.0000
1636-1079,1636,53801033,ST,-,19.0000
1636-1080,1636,53801036,ST,-,20.0000
1636-1081,1636,5380504,ST,-,1.0000
1636-1082,1636,5380506,ST,-,9.0000
1636-1084,1636,55105,ST,+,1.0000
1636-1085,1636,5524,ST,-,3.0000
1636-1086,1636,5550703,ST,-,4.0000
1636-1087,1636,56005,ST,-,1.0000
1636-1088,1636,56012,ST,-,1.0000
1636-1089,1636,56015,ST,-,2.0000
1636-1090,1636,56102,ST,-,3.0000
1636-1091,1636,56103,ST,-,1.0000
1636-1092,1636,56104,ST,-,5.0000
1636-1093,1636,56112,ST,-,4.0000
1636-1094,1636,56113,ST,-,4.0000
1636-1095,1636,56114,ST,-,2.0000
1636-1096,1636,56116,ST,-,7.0000
1636-1097,1636,56602,ST,-,2.0000
1636-1098,1636,56605,ST,-,5.0000
1636-1099,1636,56752,ST,-,1.0000
1636-1100,1636,56804,ST,-,2.0000
1636-1101,1636,56855,ST,-,30.0000
1636-1102,1636,631216,ST,-,9.0000
1636-1104,1636,64402,ST,-,1.0000
1636-1105,1636,70355,ST,+,2.0000
1636-1106,1636,70373,ST,-,1.0000
1636-1107,1636,70435,ST,-,6.0000
1636-1108,1636,70602,ST,-,9.0000
1636-1109,1636,70702,ST,+,1.0000
1636-1110,1636,70715,ST,-,3.0000
1636-1111,1636,70724,ST,-,4.0000
1636-1112,1636,70805,ST,-,6.0000
1637-1120,1637,TE202,ST,-,20.0000
1637-1121,1637,TE203,ST,-,12.0000
1637-1122,1637,TE205,ST,-,13.0000
1638-7003,1638,F4-AJ2-1/2,ST,+,10.0000
1639-7004,1639,B3BDU402240RR,ST,+,6.0000
1642-1118,1642,TCP24A-KT2,ST,+,1.0000
1643-4093,1643,S751W30X,ST,+,10.0000
1643-4094,1643,SAA382A006A,ST,+,4.0000
1643-4095,1643,SAA382A007,ST,+,4.0000
1643-4096,1643,SAA382A008,ST,-,2.0000
1643-4097,1643,SAA382A014,ST,+,1.0000
1643-4098,1643,SAA512A103,ST,-,2.0000
1643-4099,1643,SAA512A107,ST,+,11.0000
1643-4100,1643,SAA512A108,ST,-,17.0000
1643-4101,1643,SAA512A130,ST,-,2.0000
1643-4102,1643,SG90L-4,ST,-,6.0000
1643-4103,1643,SKB25/04,ST,-,60.0000
1643-4106,1643,SSA324C014,ST,-,1.0000
1643-4107,1643,SSA352C002,ST,-,1.0000
1643-4108,1643,SSA352F043,ST,-,183.0000
1643-4109,1643,SSA356B209A,ST,-,1.0000
1643-4110,1643,SSA357H019,ST,-,1.0000
1643-4111,1643,SSA357H031,ST,-,1.0000
1643-4112,1643,SSA381A225,ST,-,3.0000
1643-4113,1643,SSA381A226,ST,+,2.0000
1643-4114,1643,SSA381A232A,ST,+,2.0000
1643-4115,1643,SSA382F108,ST,-,2.0000
1643-4116,1643,SSA382F108A,ST,+,1.0000
1643-4117,1643,SSA383B410,ST,-,67.0000
1643-4118,1643,SSA383D007C,ST,+,1.0000
1643-4119,1643,SSA387A099,ST,+,2.0000
1643-4120,1643,SSA387B064B,ST,-,1.0000
1643-4121,1643,SSA387B064B,ST,-,1.0000
1643-4122,1643,SSA387B071B,ST,-,1.0000
1643-4123,1643,SSA387B079C,ST,-,34.0000
1643-4124,1643,SSA387B079D,ST,-,1.0000
1643-4125,1643,SSA387B099,ST,-,1.0000
1643-4126,1643,SSA387B114,ST,-,10.0000
1643-4128,1643,SSA387B114F,ST,-,10.0000
1643-4129,1643,SSA387B138,ST,-,1.0000
1643-4130,1643,SSA387B138A,ST,-,2.0000
1643-4131,1643,SSA431A132,ST,+,3.0000
1643-4132,1643,SSA431B030,ST,+,1.0000
1643-4133,1643,SSA512A013C,ST,-,10.0000
1643-4134,1643,SSA512A019A,ST,+,3.0000
1643-4135,1643,SSA512A022B,ST,-,5.0000
1643-4136,1643,SSA512A022C,ST,+,4.0000
1643-4137,1643,SSA512A025,ST,-,3.0000
1643-4138,1643,SSA512A025A,ST,-,4.0000
1643-4139,1643,SSA512T037A,ST,+,7.0000
1643-4140,1643,SSA521A021C,ST,-,1.0000
1643-4141,1643,SSA521A024A,ST,+,5.0000
1643-4142,1643,SSA521A073C,ST,+,1.0000
1643-4143,1643,SSA521A406,ST,-,12.0000
1643-4144,1643,SSA521A406A,ST,-,7.0000
1643-4145,1643,SSA521B402,ST,+,2.0000
1643-4146,1643,SSA531B323,ST,+,7.0000
1643-4147,1643,SSA532A046A,ST,-,1.0000
1643-4148,1643,SSA551A105C,ST,+,2.0000
1643-4149,1643,SSA551A105D,ST,+,3.0000
1643-4150,1643,SSA599C018,ST,-,1.0000
1643-4151,1643,SSA911M212,ST,-,19.0000
1643-4152,1643,SSA923A205,ST,-,110.0000
1643-4153,1643,SSA923A212,ST,-,9.0000
1643-4155,1643,SSA923A232,ST,-,3.0000
1643-4156,1643,SSA923A235,ST,+,1.0000
1643-4157,1643,SSA923A236,ST,-,4.0000
1643-4159,1643,SSA923C021,ST,-,10.0000
1643-4160,1643,SSA923C057,ST,+,1.0000
1643-4161,1643,SSA923C115,ST,-,1.0000
1643-4162,1643,SSA924B007,ST,+,19.0000
1643-4163,1643,SSA925A006,ST,-,83.0000
1643-4164,1643,SSA925A015B,ST,-,1.0000
1643-4165,1643,SSA925A027,ST,-,5.0000
1643-4166,1643,SSA925A046,ST,-,21.0000
1643-4167,1643,SSA925A047,ST,-,20.0000
1643-4168,1643,SSA925A049,ST,-,7.0000
1643-4169,1643,SSA925A053,ST,-,9.0000
1643-4170,1643,SSA925A057,ST,-,56.0000
1643-4171,1643,SSA925C003A,ST,-,120.0000
1643-4172,1643,SSA925C003B,ST,-,290.0000
1643-4173,1643,SSA925C003C,ST,-,109.0000
1643-4174,1643,SSA925C003D,ST,-,69.0000
1643-4175,1643,SSA925C003F,ST,-,116.0000
1643-4176,1643,SSA925C003N,ST,-,115.0000
1643-4177,1643,SSA925C051B,ST,-,36.0000
1643-4178,1643,SSA925C051C,ST,+,41.0000
1643-4179,1643,SSA925C051K,ST,+,754.0000
1643-4180,1643,SSA925C051N,ST,-,96.0000
1643-4181,1643,SSA925C051P,ST,-,19.0000
1643-4182,1643,SSA925C051R,ST,+,26.0000
1643-4183,1643,SSA925C055G,ST,+,1.0000
1643-4184,1643,SSA925C058,ST,-,5.0000
1643-4185,1643,SSA932B025C,ST,-,2.0000
1643-4186,1643,SSA932B042A,ST,-,4.0000
1643-4187,1643,TCP11C1,ST,-,9.0000
1643-4188,1643,TCP11COR,ST,-,14.0000
1643-4189,1643,TCP11D1,ST,-,1.0000
1643-4190,1643,TCP11F1,ST,-,39.0000
1643-4191,1643,TCP11F1W,ST,-,100.0000
1643-4192,1643,TCP11F2,ST,-,35.0000
1643-4193,1643,TCP18C2-KT1,ST,+,7.0000
1643-4194,1643,TCP18C2-KT2,ST,+,1.0000
1643-4195,1643,TCP18G2,ST,-,7.0000
1643-4196,1643,TCP18H2,ST,-,10.0000
1643-4197,1643,TCP24A-KT1,ST,-,36.0000
1643-4198,1643,TCP24A-KT2,ST,+,8.0000
1643-4199,1643,TCP24H,ST,-,4.0000
1643-4200,1643,TCP24K,ST,-,3.0000
1643-4204,1643,TE204,ST,-,7.0000
1643-4205,1643,TJB003A006J,ST,-,1.0000
1643-4206,1643,TJB301A003,ST,-,2.0000
1643-4207,1643,TJD011H006N,ST,-,2.0000
1643-4208,1643,B2B58,WP,+,12.0000
1644-1123,1644,70640,ST,+,24.0000
1647-1124,1647,ACA272C008,ST,+,1.0000
1648-1125,1648,F1C-163,ST,+,50.0000
1649-1126,1649,TSJ621A004,ST,+,1.0000
1650-1127,1650,TJD454A010A,ST,+,1.0000
1651-1128,1651,TJD504A056,ST,+,1.0000
1652-1129,1652,SSA555A005,ST,+,7.0000
1653-1130,1653,45884,ST,+,7.0000
1654-1131,1654,45885,ST,+,2.0000
1655-1132,1655,70805,ST,+,3.0000
1656-1133,1656,555050,ST,+,1.0000
1657-1134,1657,53763,ST,+,2.0000
1658-1135,1658,53801033,ST,+,18.0000
1659-1136,1659,53801036,ST,+,12.0000
1660-1137,1660,TJC311B003,ST,+,1.0000
1661-1138,1661,TSJ382A002B,ST,+,1.0000
1662-1139,1662,30A9404070,ST,+,1.0000
1664-1140,1664,TSJ541B002F,ST,+,2.0000
1665-1141,1665,10-11-6228,ST,+,1.0000
1667-1143,1667,0600,ST,+,1.0000
1668-1144,1668,ACA272C008,ST,+,2.0000
1670-1146,1670,F1C-163,ST,+,50.0000
1672-1148,1672,31A0102600,ST,-,2.0000
1673-1149,1673,31A0430100,ST,-,2.0000
1675-1150,1675,31A1711200,ST,+,3.0000
1676-1151,1676,31A3000801,ST,+,1.0000
1678-1152,1678,ACA214B005,ST,-,2.0000
1679-1153,1679,ACA222B001,ST,-,6.0000
1681-1154,1681,ACA226D002,ST,-,5.0000
1682-1155,1682,ACA226D006,ST,-,1.0000
1683-1156,1683,ACA226D011,ST,-,13.0000
1684-1157,1684,ACA272C053,ST,-,29.0000
1685-1158,1685,ACA272C054,ST,-,7.0000
1686-1159,1686,ACA272C065,ST,-,11.0000
1687-1160,1687,ACA272C082,ST,-,22.0000
1689-1162,1689,ACA932C004,ST,-,9.0000
1690-1163,1690,ACA932C006,ST,-,2.0000
1691-1164,1691,ACA932C030,ST,-,4.0000
1692-1165,1692,TD14CXH2,ST,+,1.0000
1693-1166,1693,ACA932C031,ST,-,1.0000
1694-1167,1694,ACA932C033,ST,-,4.0000
1696-1169,1696,ACA932C035,ST,-,22.0000
1698-1170,1698,ACA932D006,ST,+,3.0000
1699-1171,1699,B3NU1005,ST,-,16.0000
1700-1172,1700,BSA006A012F,ST,+,12.0000
1701-1173,1701,MD008762,ST,-,1.0000
1702-1174,1702,MM408992,ST,-,34.0000
1703-1175,1703,MM409303,ST,-,1.0000
1704-1176,1704,MM43246201,ST,+,1.0000
1705-1177,1705,MM433921,ST,-,1.0000
1706-1178,1706,MM437295,ST,-,3.0000
1707-1179,1707,SAA512A103,ST,+,41.0000
1708-1180,1708,SAA512A072,ST,-,35.0000
1709-1181,1709,SAA512A107,ST,-,1.0000
1711-1182,1711,SSA352C002,ST,-,1.0000
1712-1183,1712,SSA352F043,ST,-,376.0000
1713-1184,1713,SSA356B209A,ST,-,38.0000
1714-1185,1714,SSA358B100,ST,+,1.0000
1715-1186,1715,SSA381A232,ST,-,1.0000
1716-1187,1716,SSA381A232A,ST,+,1.0000
1717-1188,1717,SSA382F108A,ST,-,1.0000
1718-1189,1718,SAA512A103,ST,+,39.0000
1720-1190,1720,SSA383B304A,ST,-,2.0000
1721-1191,1721,SSA383B410,ST,-,14.0000
1722-1192,1722,SSA387A079,ST,-,1.0000
1724-1193,1724,SSA387B079C,ST,+,13.0000
1725-1194,1725,SSA387B099,ST,-,23.0000
1726-1195,1726,SSA387B099A,ST,-,9.0000
1727-1196,1727,SSA387B114,ST,-,1.0000
1728-1197,1728,SSA387B114A,ST,-,1.0000
1730-1199,1730,SSA387B114C,ST,+,4.0000
1731-1200,1731,SSA387B121,ST,-,1.0000
1732-1201,1732,SSA387B121A,ST,-,4.0000
1733-1202,1733,SSA431A043,ST,-,1.0000
1734-1203,1734,SSA431A114,ST,+,1.0000
1735-1204,1735,SSA431B065A,ST,+,14.0000
1736-1205,1736,SSA431B091,ST,+,3.0000
1737-1206,1737,SSA512A015F,ST,-,4.0000
1738-1207,1738,SSA512A019,ST,-,5.0000
1739-1208,1739,SSA512A019A,ST,-,1.0000
1740-1209,1740,SSA512A022B,ST,-,15.0000
1741-1210,1741,SSA512A024A,ST,-,2.0000
1742-1211,1742,SSA512A024B,ST,-,1.0000
1743-1212,1743,SSA512A025,ST,-,2.0000
1744-1213,1744,SSA512A025A,ST,-,22.0000
1745-1214,1745,SSA512K007,ST,-,12.0000
1746-1215,1746,SSA512K009,ST,-,51.0000
1747-1216,1747,SSA512T037A,ST,-,14.0000
1748-1217,1748,SSA521A024A,ST,+,5.0000
1749-1218,1749,SSA521A245,ST,-,12.0000
1750-1219,1750,SSA521A406,ST,+,10.0000
1751-1220,1751,SSA521A425,ST,-,1.0000
1752-1221,1752,SSA521B402,ST,-,1.0000
1753-1222,1753,SSA522D001,DL,+,25.0000
1754-1223,1754,SSA523A750,ST,-,24.0000
1755-1224,1755,SSA531B323,ST,+,5.0000
1756-1225,1756,SSA532C032B,ST,+,3.0000
1758-1226,1758,SSA551A105,ST,+,3.0000
1759-1227,1759,SSA551A105A,ST,-,2.0000
1760-1228,1760,SSA551A105D,ST,-,1.0000
1761-1229,1761,SSA551A165,ST,+,8.0000
1763-1230,1763,SSA553B043,ST,-,1.0000
1764-1231,1764,SSA555A005,ST,-,6.0000
1765-1232,1765,SSA911M068C,ST,-,1.0000
1766-1233,1766,SSA923A205,ST,-,16.0000
1767-1234,1767,SSA923A232,ST,-,6.0000
1768-1235,1768,SSA923A233,ST,+,58.0000
1769-1236,1769,SSA923C021,ST,-,1.0000
1770-1237,1770,SSA923C057,ST,-,2.0000
1771-1238,1771,SSA925A006,ST,-,17.0000
1773-1240,1773,SSA925A046,ST,-,1.0000
1774-1241,1774,SSA925A047,ST,+,5.0000
1775-1242,1775,SSA925C003A,ST,-,38.0000
1776-1243,1776,SSA925C003B,ST,-,69.0000
1777-1244,1777,SSA925C003C,ST,-,101.0000
1778-1245,1778,SSA925C003D,ST,-,6.0000
1779-1246,1779,SSA925C003F,ST,-,74.0000
1780-1247,1780,SSA925C003N,ST,-,67.0000
1782-1249,1782,SSA925C051B,ST,+,15.0000
1783-1250,1783,SSA925C051C,ST,-,136.0000
1784-1251,1784,SSA925C051K,ST,-,30.0000
1785-1252,1785,SSA925C051N,ST,-,91.0000
1786-1253,1786,SSA925C051P,ST,-,40.0000
1787-1254,1787,SSA925C051R,ST,-,44.0000
1788-1255,1788,SSA925C055M,ST,-,1.0000
1789-1256,1789,SSA925C055Z,ST,-,3.0000
1790-1257,1790,SSA925C058,ST,-,5.0000
1791-1258,1791,SSA932B004,ST,-,1.0000
1793-1260,1793,SSA944D026,ST,+,2.0000
1794-1261,1794,TCP18C2-KT2,ST,+,4.0000
1795-1262,1795,TCP24A-KT1,ST,+,5.0000
1796-1263,1796,TJC116A033,ST,-,1.0000
1797-1264,1797,TJC311B008,ST,-,1.0000
1798-1265,1798,TJC321A048,ST,-,2.0000
1799-1266,1799,TJD351A002,ST,-,1.0000
1800-1267,1800,TJF116A057,ST,-,1.0000
1801-1268,1801,TJF116A070,ST,-,4.0000
1802-1269,1802,TJF123A012,ST,-,1.0000
1803-1270,1803,TJF123A013,ST,-,1.0000
1804-1271,1804,TJF321A039,ST,-,1.0000
1805-1272,1805,TJG006A006B,ST,+,10.0000
1807-1273,1807,TLB123A019B,ST,+,1.0000
1808-1274,1808,TLB271A003,ST,-,2.0000
1809-1275,1809,TSJ502A020,ST,-,2.0000
1810-1276,1810,TSJ502A021,ST,-,2.0000
1811-1277,1811,TSJ502A023,ST,+,3.0000
1812-1278,1812,TSJ502A038A,ST,-,1.0000
1813-1279,1813,TSJ502A061AZ,ST,-,3.0000
1814-1280,1814,TSJ502A061D,ST,+,1.0000
1815-1281,1815,TSJ531B014A,ST,-,1.0000
1816-2000,1816,0550255,ST,-,8.0000
1817-1282,1817,SSA512A022B,ST,+,7.0000
1818-1283,1818,SSA387B114C,ST,+,6.0000
1818-1284,1818,ACA272C065,ST,-,1.0000
1819-1285,1819,SSA512A013C,ST,+,71.0000
1820-1286,1820,SAA512A103,ST,-,39.0000
1821-1287,1821,SSA387B121C,ST,-,3.0000
1822-1288,1822,SSA387B079D,ST,-,2.0000
1825-1289,1825,ACA272C054,ST,-,1.0000
1825-1290,1825,ACA272C053,ST,+,1.0000
