ST,ST,10-41-2638,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-41-385,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-41-387,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-44-2823,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-44-2907,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-44-3155,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-44-6018,3.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-44-9181,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-44-9254,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-60-156,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-66-2009,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-66-2020,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-66-5750,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-66-5788,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-66-9200,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-78-1724,2.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-78-896,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-78-898,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10-78-977,2.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,101-BLACK-SIZE43,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,101-BLACK-SIZE43,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,101-BLACK-SIZE44,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,101-BLACK-SIZE45,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,101-BLK-41,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,101-BLK-47,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10112,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10113,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10114,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10115,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1014-38,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10172,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10173,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10174,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10176,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10182,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10183,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10184,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10185,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10186,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10212-GREY-SIZE42,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10235127,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10346,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,105-2007,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,105-2007,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,105-353,8.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,10948,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,109912010,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-4286,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-4288,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-5146,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-5452,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-5513,6.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-5551,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11-5998B,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,110-44,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,110-459,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,110-459,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11005,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,111700,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,112-85,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1121,9.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11221-00191,4.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1137550,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11375500,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,114250-39450,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,115-7,50.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11693,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11736,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,11736,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,11742,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-35,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,1180-BLK-35,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-36,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-37,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-38,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-39,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-40,0.0000,0.0000,0.0000,0.0000,0.0000
